Country,Name,State,Year,Longitude,Latitude
India,Modia Mahadev Dam,Rajasthan,1980,74.663364,24.91162
India,Nagda Dam,Rajasthan,1985,74.364757,23.26391
India,Nagdi Dam,Rajasthan,1959,75.345663,25.707223
India,Nahar Sagar Dam,Rajasthan,1909,74.907542,25.630255
India,Orai Dam,Rajasthan,1973,74.772183,25.048175
India,Pachanpura Dam,Rajasthan,1990,75.338181,25.058953
India,Pachki Baori Dam,Rajasthan,1957,75.455813,25.666715
India,Patiyal Dam,Rajasthan,1992,75.330327,25.169351
India,Phacharia Dam,Rajasthan,1988,72.536121,24.889531
India,Raipur Luni Dam,Rajasthan,1969,74.297728,26.041588
India,Ram Garh Dam,Rajasthan,1903,76.010987,27.015943
India,Sankal Khera Dam,Rajasthan,0,74.663364,24.91162
India,Sardar Samand Dam,Rajasthan,1905,73.392202,25.810052
India,Shivnath Sagar Dam,Rajasthan,1971,73.143987,25.954075
India,Sukli Selwara Dam,Rajasthan,2008,72.725853,24.804413
India,Swaroop Sagar Dam,Rajasthan,1560,73.702632,24.585121
India,Taliya Dam,Rajasthan,1986,74.650927,24.379273
India,Tokra Dam,Rajasthan,1959,72.725853,24.804413
India,Udai Sagar Dam,Rajasthan,1585,73.81256,24.606379
India,Uncha Dam,Rajasthan,1984,74.589289,24.593822
India,Wagon Dam,Rajasthan,1984,74.494051,24.407838
India,Amaravathi Dam,Tamil Nadu,1958,77.290174,10.436305
India,Anaikuttam Dam,Tamil Nadu,1989,77.689306,9.47911
India,Andiappanur Odai Dam,Tamil Nadu,2007,78.585337,12.479003
India,Avalanche Dam,Tamil Nadu,1961,76.576161,11.304605
India,Chinnar Dam,Tamil Nadu,1977,77.933988,12.582889
India,Emerald Dam,Tamil Nadu,1961,76.604583,11.364442
India,Eravangalar Dam,Tamil Nadu,1978,77.272611,9.620278
India,Golwarpatti Dam,Tamil Nadu,1993,77.689306,9.47911
India,Gundar Dam,Tamil Nadu,1983,77.32266,9.001221
India,Highwavys Dam,Tamil Nadu,1978,77.272611,9.620278
India,Karuppanadhi Dam,Tamil Nadu,1977,77.32266,9.001221
India,Kodumudiyar Dam,Tamil Nadu,2003,77.565914,8.279398
India,Kuppanatham Dam,Tamil Nadu,0,78.945306,12.345572
India,Mambazhathuraiyar,Tamil Nadu,2011,77.565914,8.279398
India,Manalar Dam,Tamil Nadu,1978,77.272611,9.620278
India,Manimukthanadhi Dam,Tamil Nadu,1970,78.942177,11.811149
India,Nallathangal Odai Dam,Tamil Nadu,2007,77.534309,10.825882
India,Nambiar Dam,Tamil Nadu,2004,77.576138,8.309605
India,Noyyal Athupalayam Dam,Tamil Nadu,1992,77.797271,11.07233
India,Pambar Dam,Tamil Nadu,1983,78.481099,12.308622
India,Pillur Dam,Tamil Nadu,1967,76.806103,11.260999
India,Porthimund Dam,Tamil Nadu,1966,76.604583,11.364442
India,Thoppaiyar Dam,Tamil Nadu,1986,78.028108,12.132001
India,Upper Bhavani Dam,Tamil Nadu,1965,76.576161,11.304605
India,Varattupallam Dam,Tamil Nadu,1978,77.599637,11.566161
India,Adwa Dam,Uttar Pradesh,1978,82.429282,24.958095
India,Aunjhar Dam,Uttar Pradesh,1930,81.556962,25.231944
India,Bachara Dam,Uttar Pradesh,1980,82.013214,25.177146
India,Baghel Khand Dam,Uttar Pradesh,1957,82.426755,27.54353
India,Barwa Sagar Dam,Uttar Pradesh,0,78.757413,25.515607
India,Barwar Dam,Uttar Pradesh,1923,79.120064,25.452678
India,Bhagwan Pur Dam,Uttar Pradesh,1965,82.426755,27.54353
India,Chittaurgarh Dam,Uttar Pradesh,1985,82.536981,27.500953
India,Dhandhraul Dam,Uttar Pradesh,1917,83.103934,24.641016
India,Ghori Dam,Uttar Pradesh,1915,82.429282,24.958095
India,Gularia Dam,Uttar Pradesh,1966,82.216618,25.069923
India,Hinauti Dam,Uttar Pradesh,1964,82.879773,25.105629
India,Jaiwanti Dam,Uttar Pradesh,1928,81.091244,25.163444
India,Jirgo Dam,Uttar Pradesh,1958,82.894594,25.093215
India,Khairman Dam,Uttar Pradesh,1958,82.426755,27.54353
India,Khandeha Dam,Uttar Pradesh,1929,81.091244,25.163444
India,Khapatia Dam,Uttar Pradesh,1916,81.556962,25.231944
India,Kohar Gaddi Dam,Uttar Pradesh,1930,82.536981,27.500953
India,Kotra Khambha Dam,Uttar Pradesh,1915,81.556962,25.231944
India,Meja Dam,Uttar Pradesh,1987,82.429282,24.958095
India,Musakhan Dam,Uttar Pradesh,1967,83.234836,25.045569
India,Naugarh Dam,Uttar Pradesh,1956,83.234836,25.045569
India,Pahuj Dam,Uttar Pradesh,1909,78.563731,25.458915
India,Pili Dam,Uttar Pradesh,1968,78.964365,29.233291
India,Rampur Dam,Uttar Pradesh,1958,81.642372,27.767172
India,Saprar Dam,Uttar Pradesh,1952,79.13585,25.263813
India,Shahjad Dam,Uttar Pradesh,1992,78.410767,24.79312
India,Siori Lake Dam,Uttar Pradesh,1911,79.13585,25.263813
India,Sirsi Dam,Uttar Pradesh,1958,82.558508,24.919095
India,Sukhra Dam,Uttar Pradesh,1909,82.429282,24.958095
India,Upper Khajuri Dam,Uttar Pradesh,1958,82.558508,24.919095
India,Bara Mandira Dam,West Bengal,1977,86.832845,23.779295
India,Barabhum Dam,West Bengal,1991,86.522552,23.194803
India,Beko Dam,West Bengal,1990,86.662639,23.533992
India,Dimu Dam,West Bengal,1989,85.984191,23.364925
India,Futiary Dam,West Bengal,0,86.534401,23.347643
India,Hanumata Dam,West Bengal,2007,86.229311,23.105347
India,Kangsabati Kumari Dam,West Bengal,1965,86.59479,22.93437
India,Karrior Dam,West Bengal,1988,85.984194,23.364846
India,Khairabera Dam,West Bengal,1989,86.091507,23.192991
India,Kumari Dam,West Bengal,1984,86.229304,23.105333
India,Lipania Dam,West Bengal,0,86.486998,23.429776
India,Moutorejore Dam,West Bengal,1990,86.664349,23.622577
India,Patloi Dam,West Bengal,2012,86.534232,23.348177
India,Ramchandrapur Dam,West Bengal,1991,86.906263,23.654256
India,Rupai Dam,West Bengal,1982,86.906365,23.654379
India,Sali Dam,West Bengal,1985,87.134362,23.465581
India,Tatko Dam,West Bengal,2013,86.59479,22.93437
India,Bheemanpally Dam,Telangana,1954,78.9191,16.7626
India,Chelamelavagu (N.T.R. Sagar) Dam,Telangana,1998,79.257947,19.161084
India,"Devathlacheru, Yeldurthy Dam",Telangana,0,78.367664,17.898826
India,"Gidda Cheru, Yellareddypet (V) Dam",Telangana,0,78.404213,19.13186
India,"Gundetivagu Cheroo, Reddygudem(V), Dam",Telangana,1991,81.038603,17.310348
India,Kajjerla Anicut Dam,Telangana,2000,78.466797,19.636926
India,Kesavari Samudram Dam,Telangana,0,78.203465,16.533384
India,"Kothacheru, Mamdabad Dam",Telangana,0,77.887026,16.873017
India,Lower Manair dam,Telangana,1985,79.126064,18.407441
India,Malluruvagu Dam,Telangana,1986,80.561983,18.218856
India,"Medi Cheru, Adavi Srirampur(V) Dam",Telangana,0,79.65864,18.462294
India,Mukkamamidi Dam,Telangana,1986,80.864673,17.442957
India,"Nallacheru, Irvin Dam",Telangana,1990,78.708933,16.786162
India,Nallavagu Dam,Telangana,1969,77.765716,18.128933
India,"Namaz Cheru, Gambhiraopet (V) Dam",Telangana,0,78.647913,18.281242
India,Nizam Sagar Dam,Telangana,1931,77.91287,18.234619
India,"Oora Cheru,Yadaram Dam",Telangana,1953,78.529313,18.211182
India,Palair Dam,Telangana,1928,79.920033,17.20257
India,"Pedda Cheru, Indurthy Dam",Telangana,0,78.852286,16.952125
India,"Pedda Cheru, Kodad Dam",Telangana,0,79.976876,16.996198
India,"Pedda Cheru, Lingapur (V) Dam",Telangana,0,79.102475,18.799596
India,"Pedda Cheru, Potharam (V) Dam",Telangana,0,78.891954,18.631821
India,"Pedda Cheru, Soan Dam",Telangana,0,78.400003,19.044677
India,"Pedda Cheru, Stambampally (V) Dam",Telangana,0,79.180148,18.838304
India,"Pedda Cheru, Swamulavari Lingotam Dam",Telangana,0,78.85441,16.949472
India,"Pedda Cheru, Thangadpally Dam",Telangana,0,78.839973,17.251146
India,"Pedda Cheru, Vellutla Dam",Telangana,1912,78.00077,18.338543
India,"Pedda Cheru, Yelupugonda Dam",Telangana,1962,77.909023,18.053597
India,"Peddacheru, Ragaboinagudem Dam",Telangana,1942,80.400778,17.47177
India,Pocharam Dam,Telangana,1922,78.186561,18.086218
India,"Polkicheru, Pangal Dam",Telangana,0,78.042139,16.184339
India,"Rai Rao Cheru, Narsapur Dam",Telangana,0,78.288174,17.733848
India,Ramadugu Dam,Telangana,1964,78.308883,18.615066
India,Sarala Sagar Dam,Telangana,1959,77.901643,16.367187
India,Shanigram Dam,Telangana,1891,79.017237,18.206947
India,Singhabhoopalem Dam,Telangana,1940,80.575286,17.483404
India,Singur Dam,Telangana,1989,77.930734,17.75072
India,"Srivari Samudram, Singotam Dam",Telangana,0,78.349069,16.122068
India,"Stambala Cheru, Yakeenpur (V) Dam",Telangana,0,78.684978,18.828832
India,Taliperu Dam,Telangana,1984,80.865746,18.010947
India,Vattivagu Dam,Telangana,2001,79.381952,19.230846
India,"Zildartippa, Molachintapalli Dam",Telangana,0,78.349069,16.122068
India,Baigul Dam,Uttarakhand,1968,79.504832,28.914412
India,Ichari Dam,Uttarakhand,1972,77.79061,30.612956
India,Nanak Sagar Dam,Uttarakhand,1962,79.903158,28.941936
India,Kapur Dam,Odisha,1994,82.689556,19.116245
India,Lower Indra Dam,Odisha,2012,82.638658,20.099613
India,Papanasam Dam,Tamil Nadu,1944,77.305043,8.688823
India,Barwa Dam,Uttar Pradesh,1967,80.63118,25.255948
India,Hinglow Irrigation Scheme Dam,West Bengal,1976,87.2335,23.727518
India,Nachan Irri. Scheme Dam,West Bengal,1977,87.2335,23.727518
India,Taragonia Irri. Scheme Dam,West Bengal,1987,86.486998,23.429776
India,"Gujjulavagu , Gandhari Dam",Telangana,1998,78.194321,18.452643
India,Himayat Sagar Dam,Telangana,1927,78.3975,17.321125
India,Koil Sagar Dam,Telangana,1955,77.822924,16.769012
India,Komsettipally Dam,Telangana,1988,77.869954,17.661231
India,Lakhnavaram Dam,Telangana,1909,80.122015,18.203074
India,"Large , Adloor Yellareddy Dam",Telangana,1901,78.301571,18.377247
India,"Large , Dharmaraopet Dam",Telangana,1928,78.243796,18.38247
India,"Large , Garepally(V), Sultanabad(M) Dam",Telangana,0,79.208729,18.47458
India,"Large , Garla Dam",Telangana,0,80.201559,17.486072
India,"Large , Ibrahimpatnam Dam",Telangana,0,78.64769,17.190856
India,"Large , Jangampally Dam",Telangana,1898,78.355492,18.225064
India,"Large , Kachapur Dam",Telangana,1896,78.451175,18.193766
India,"Large , Kamareddy Dam",Telangana,1897,78.315545,18.338673
India,"Large , Kapuram(V) Dam",Telangana,0,79.735566,18.542408
India,"Large , Uppalwai Dam",Telangana,1918,78.36572,18.402239
India,"Large , Vilasagar (V) Dam",Telangana,0,78.968345,18.483592
India,"Malikacheru, Mamdabad Dam",Telangana,0,77.887026,16.873017
India,Musi Dam,Telangana,1963,79.470855,17.221557
India,Salivagu Dam,Telangana,1964,79.748768,18.157668
India,Sirala Dam,Telangana,0,77.85589,19.025143
India,Sriram Sagar (Srsp)/ Pochampad Dam,Telangana,1977,78.345841,18.966775
India,Swarna Dam,Telangana,1978,78.247167,19.166031
India,Myntdu-Leshka Dam,Meghalaya,0,92.225894,25.23509
India,Sundar(OD) Dam,Odisha,1978,82.54177,20.839112
India,DANDIA/ Dadia (Hariom Sagar) Dam,Rajasthan,1982,73.679688,25.594577
India,Parson Valley Dam,Tamil Nadu,1966,76.604583,11.364442
India,Dangrajhore Dam,West Bengal,1982,86.665153,23.492428
India,"Bandlavagu, Kukkalgudur Dam",Telangana,0,79.332839,18.745578
India,Kaddam (K.N.R.) Dam,Telangana,1958,78.774696,19.097509
India,Koulasanala Dam,Telangana,1999,77.730243,18.329309
India,Melammacheru/ Mel macheru Dam,Telangana,0,78.727973,16.52475
India,"Munneru - New , Munnuru, Somaram Dam",Telangana,1982,77.777328,17.318141
India,Sathanala Dam,Telangana,1997,78.547278,19.671556
India,Bajrang Garh Dam,Rajasthan,2006,75.058684,24.084535
India,Hamja Kheri Dam,Rajasthan,2002,75.058684,24.084535
India,Sareri/ Sareru Dam,Rajasthan,1957,74.601365,25.634359
India,Dongri Dam,Uttar Pradesh,1986,78.47501,25.43664
India,Girgity Dam,Uttar Pradesh,1966,82.426755,27.54353
India,Kinnerasani Dam,Telangana,1971,80.698138,17.610242
India,Large Bibipet Dam,Telangana,1911,78.510077,18.193473
India,"Large , Pulkal Dam",Telangana,1918,77.724906,18.400083
India,Dhauliganga Dam,Uttarakhand,2005,80.572752,29.921666
India,Khoupum Dam,Manipur,1980,93.668634,24.58883
India,Doyang Hep Dam,Nagaland,0,94.259195,26.23399
India,Badjore Dam,Odisha,1983,86.831564,21.782165
India,Baghjharan Dam,Odisha,2003,83.005513,20.383114
India,Baghua (MI) Dam,Odisha,1980,85.105017,20.129694
India,Baghua Dam,Odisha,1980,84.81349,19.715828
India,Bautia Dam,Odisha,1983,85.656302,21.604211
India,Bhanjanagar Dam,Odisha,1966,84.583075,19.866532
India,Bhatrajore Dam,Odisha,1980,82.937532,19.883414
India,Budhabudiani Dam,Odisha,1980,85.105017,20.129694
India,Dadara Ghati Dam,Odisha,1988,85.129001,21.067381
India,Damsal Dam,Odisha,1982,85.754918,20.941893
India,Debijharan Dam,Odisha,1987,84.995674,19.640074
India,Deojharan Dam,Odisha,1978,83.926618,21.251532
India,Dhanei Dam,Odisha,1977,84.81349,19.715828
India,Gaikhai(Minor) Dam,Odisha,1973,83.442617,20.86656
India,Ganianalla Dam,Odisha,1984,84.552242,19.392116
India,Gundurapasi Dam,Odisha,1984,85.804148,20.777181
India,Hadua Dam,Odisha,0,85.306167,20.306292
India,Hanumantia Dam,Odisha,1986,85.656302,21.604211
India,Harabhangi Dam,Odisha,1998,84.254679,19.448586
India,Jaigarh Dam,Odisha,1960,84.335412,21.06421
India,Jamuna Bundha Dam,Odisha,1986,85.699583,20.567065
India,Jharanai Dam,Odisha,1984,84.81349,19.715828
India,Jharbandha Dam,Odisha,1985,83.078832,20.993053
India,Jhumuka Dam,Odisha,1978,85.692271,20.236561
India,Karanjkote Dam,Odisha,1979,82.937532,19.883414
India,Khadakhai Dam,Odisha,1984,86.262983,22.331146
India,Khandijharan Dam,Odisha,1986,83.041517,20.836499
India,Kodabhal Dam,Odisha,1976,82.937532,19.883414
India,Kodigam Dam,Odisha,1991,82.824991,18.741511
India,Kukurpeta Dam,Odisha,1975,84.986294,21.12608
India,Kumbho Dam,Odisha,1995,83.567943,21.453266
India,Kureijodi Dam,Odisha,1984,85.656302,21.604211
India,Laigam Dam,Odisha,1991,84.314178,20.769507
India,Laupal Dam,Odisha,1982,84.314178,20.769507
India,Liar Dam,Odisha,1999,82.638658,20.099613
India,Magara Dam,Odisha,1981,83.078832,20.993053
India,Mahendratanaya Dam,Odisha,0,84.263691,18.825515
India,Mandira Dam,Odisha,1993,84.731289,22.399838
India,Mathili Dam,Odisha,1996,82.441592,18.508647
India,Padampur Dam,Odisha,1988,83.078832,20.993053
India,Paunsia Dam,Odisha,1988,86.831564,21.782165
India,Pipal Dam,Odisha,1978,83.188334,19.914028
India,Pitamahal Dam,Odisha,1976,84.850603,22.219387
India,Raghunath Sagar Dam,Odisha,1972,84.552242,19.392116
India,Remal Dam,Odisha,1988,86.126745,21.189893
India,Rungaon Dam,Odisha,1978,84.10345,22.294693
India,Salandi Dam,Odisha,1965,86.126745,21.189893
India,Salia Dam,Odisha,1977,84.995674,19.640074
India,Sanasialinai Dam,Odisha,1987,85.986149,21.789469
India,Sarapa Dam,Odisha,1980,85.338968,20.770938
India,Saraphgarh Dam,Odisha,1985,83.911874,22.088884
India,Satiguda Dam,Odisha,1986,82.060687,18.20735
India,Suhagi Dam,Odisha,1998,85.083583,20.463085
India,Sunaghai Dam,Odisha,1998,86.126745,21.189893
India,Sunamuhin Dam,Odisha,1967,85.176507,20.258624
India,Sunei Dam,Odisha,1990,86.558404,21.584169
India,Talasara Dam,Odisha,1984,84.10345,22.294693
India,Tilipada Dam,Odisha,1997,84.596441,21.54431
India,Upper Lanth Dam,Odisha,0,83.041517,20.836499
India,Alnia Dam,Rajasthan,1960,75.826033,25.05565
India,Arwar Dam,Rajasthan,1957,74.731039,25.842782
India,Badgaon Dam,Rajasthan,1973,74.012257,24.609209
India,Baretha Bund Dam,Rajasthan,0,77.326462,26.930141
India,Bari Mansarowar Dam,Rajasthan,2000,74.589289,24.593822
India,Basundni Dam,Rajasthan,1981,75.227247,25.79707
India,Benthali/ Bethli/ Bethali Dam,Rajasthan,1965,77.032717,24.621441
India,Bhimlat Dam,Rajasthan,1958,75.330483,25.169801
India,Bhimsagar Dam,Rajasthan,1997,76.492263,24.518486
India,Borda Dam,Rajasthan,1979,74.620624,25.056367
India,Boria Dam,Rajasthan,1984,74.456708,23.59703
India,Bundika Gothra Dam,Rajasthan,1957,75.455813,25.666715
India,Burdha Dam,Rajasthan,1904,75.820652,25.174708
India,Chandelas/ Chandelao Dam,Rajasthan,1980,72.871086,24.583086
India,Chandrana Dam,Rajasthan,1871,76.23543,26.938282
India,Chandsen/ Chandsen Bheru Dam,Rajasthan,0,75.370986,26.297591
India,Chatra Sagar Dam,Rajasthan,1984,73.837436,25.996886
India,Chauli Dam,Rajasthan,2006,75.958097,24.376801
India,Chhapi Dam,Rajasthan,2005,76.492263,24.518486
India,Choti-Tandi Dam,Rajasthan,1979,74.177227,23.253318
India,Dheel Dam,Rajasthan,1911,76.317418,26.163326
India,Dindoli Dam,Rajasthan,0,74.113828,24.964451
India,Galwa Dam,Rajasthan,1960,76.020173,25.919259
India,Galwania Dam,Rajasthan,1960,76.059665,25.881953
India,Girwar/ Giriwar Dam,Rajasthan,1977,72.533838,24.622634
India,Harro Dam,Rajasthan,1958,74.451108,23.781193
India,Hemawas Dam,Rajasthan,1911,73.326139,25.732458
India,Hindlot Dam,Rajasthan,0,77.032717,24.621441
India,Jai Samand Dam,Rajasthan,1730,73.993139,24.410987
India,Jakham Main Dam,Rajasthan,1986,74.446661,24.114078
India,Jeerawal Dam,Rajasthan,1988,72.832616,24.866065
India,Jetpura Dam,Rajasthan,1978,75.109432,25.17853
India,Jhadol Dam,Rajasthan,1980,75.033877,25.559508
India,Kala Bhata Dam,Rajasthan,1958,74.156693,25.579183
India,Kalinjara Dam,Rajasthan,1997,74.464805,23.147457
India,Kalisil Dam,Rajasthan,1956,76.833619,26.351965
India,Kana Dam,Rajasthan,1965,73.088635,25.171593
India,Kanota Dam,Rajasthan,2001,75.870898,26.888254
India,Kantri Dam,Rajasthan,1979,74.029558,23.860983
India,Kharad Dam,Rajasthan,1877,76.1551,27.051133
India,Kharda/ Kharda Bund/ Bandh Dam,Rajasthan,0,73.305083,25.795691
India,Kothari Stage I Dam,Rajasthan,1984,75.000968,25.281921
India,Lamba Dabra Dam,Rajasthan,1979,74.456708,23.59703
India,Luharia/ Loharia Dam,Rajasthan,1984,74.219862,24.613572
India,Luneri Dam,Rajasthan,1976,72.895909,24.69487
India,Madhar/ Madar Dam,Rajasthan,0,73.989921,23.922557
India,Madho Sagar Dam,Rajasthan,1887,76.606877,26.824564
India,Mahadev Dam,Rajasthan,1988,72.871086,24.583086
India,Male Dam,Rajasthan,1993,74.456708,23.59703
India,Mandal Dam,Rajasthan,1973,74.599841,25.502237
India,Manohar Thana Dam (Kalikhar Dam),Rajasthan,2011,76.809961,24.243162
India,Matrakundia/ Matrikundia/ Matrikundial Dam,Rajasthan,1991,74.155867,25.109075
India,Meinkhore Dam,Rajasthan,1967,74.463396,23.869095
India,Meja Dam,Rajasthan,1958,74.642915,25.348274
India,Moongthala Dam,Rajasthan,1989,72.871086,24.583086
India,Morel Dam,Rajasthan,1959,76.372759,26.43194
India,Mundliya Kheri Dam,Rajasthan,1950,76.097395,24.533605
India,Murliya Dam,Rajasthan,1968,74.633054,24.656364
India,Narayan Sagar Dam,Rajasthan,0,74.65072,25.934189
India,Navratan Sagar Dam,Rajasthan,2000,75.500208,25.576196
India,Needar Dam,Rajasthan,1990,77.136713,26.413808
India,Nvagaon Dam,Rajasthan,1994,74.364757,23.26391
India,Paibala Pura Dam,Rajasthan,1957,75.93802,25.684355
India,Panchana Dam,Rajasthan,1977,77.010549,26.565866
India,Parbati Dam,Rajasthan,1963,77.501851,26.800946
India,Patan (Deosagar) Dam,Rajasthan,1956,74.369686,25.905473
India,Rajsamand Dam,Rajasthan,1676,73.903915,25.033942
India,Ranapratap Sagar Dam,Rajasthan,1970,75.579571,24.917769
India,Sainthal Sagar/ Sainthal/ Sinthalsagar Dam,Rajasthan,1898,76.199587,27.038206
India,Sawan Bhado Dam,Rajasthan,2001,76.132065,24.87097
India,Sei Diversion Dam,Rajasthan,1978,73.002684,24.696141
India,Silised Dam,Rajasthan,1990,76.624246,27.550386
India,Som Kagdar Dam,Rajasthan,1983,73.479834,23.966397
India,Som Kamla Amba Dam,Rajasthan,1995,74.029558,23.860983
India,Sonaria/ Sonarya Dam,Rajasthan,1997,74.364757,23.26391
India,Soniyana Dam,Rajasthan,0,74.631897,25.218488
India,Surwal Dam,Rajasthan,1958,76.347732,26.051542
India,Surwania/ Surwawia Dam,Rajasthan,1962,74.362033,23.492497
India,Umed/Umed/ Umaid Sagar (Bhilwara) Dam,Rajasthan,1917,74.907542,25.630255
India,Urmila Sagar Dam,Rajasthan,1905,77.501824,26.800884
India,Wageri- Dam,Rajasthan,1992,74.515347,23.450115
India,West Banas Dam,Rajasthan,1962,72.895943,24.694855
India,vallabhnagar,Rajasthan,1967,74.018403,24.604237
India,Aanaimaduvu Dam,Tamil Nadu,1993,78.412265,11.729212
India,Adavinainarkovil Dam,Tamil Nadu,2002,77.32266,9.001221
India,Aliyar Dam,Tamil Nadu,1962,76.966005,10.484629
India,Barur Dam,Tamil Nadu,0,78.312296,12.220543
India,Bungihalla Bund,Tamil Nadu,1965,76.576161,11.304605
India,Chembarambakkam Dam,Tamil Nadu,0,80.11227,13.051606
India,Chittar I Dam,Tamil Nadu,1970,77.311674,8.503721
India,Chittar II Dam,Tamil Nadu,1970,77.311674,8.503721
India,Gatana Dam,Tamil Nadu,1974,77.362563,8.707012
India,Gomukhinadi Dam,Tamil Nadu,1965,78.942177,11.811149
India,Gunderipallam Dam,Tamil Nadu,1978,77.309988,11.540912
India,Kadamparai Dam,Tamil Nadu,1984,77.043469,10.410152
India,Kamraju Sagar (Sandy Nalla) Dam,Tamil Nadu,1963,76.652143,11.44406
India,Kariakoil Dam,Tamil Nadu,1993,78.52469,11.787969
India,Kelavarapalli Dam,Tamil Nadu,1993,77.800111,12.758196
India,Kodaganar Dam,Tamil Nadu,1993,78.081623,10.601464
India,Krishnagiri Dam,Tamil Nadu,1958,78.204239,12.522467
India,Kullursandai Dam,Tamil Nadu,1984,78.036692,9.595499
India,Kuthiraiyar Dam,Tamil Nadu,1990,77.395117,10.461473
India,Lower Bhavani Dam,Tamil Nadu,1955,77.115268,11.47161
India,Lower Nirar Dam,Tamil Nadu,1982,76.880962,10.355791
India,Manimuthar Dam,Tamil Nadu,1958,77.362563,8.707012
India,Marudhanadi Dam,Tamil Nadu,1979,75.820575,25.175126
India,Mettur Dam,Tamil Nadu,1934,77.81013,11.800412
India,Mirugandanadhi Dam,Tamil Nadu,0,78.945306,12.345572
India,Nagavathi Dam,Tamil Nadu,1986,78.028108,12.132001
India,Palar Porundalar Dam,Tamil Nadu,1978,77.395117,10.461473
India,Pechiparai Dam,Tamil Nadu,1906,77.311674,8.503721
India,Perumpallam Dam,Tamil Nadu,0,77.309988,11.540912
India,Perunchani Dam,Tamil Nadu,1952,77.311674,8.503721
India,Pilavukkal Kovilar Dam,Tamil Nadu,0,77.639247,9.650147
India,Poondi Dam,Tamil Nadu,1944,79.776225,13.363338
India,Ramanadhi Dam,Tamil Nadu,1974,77.315347,8.846345
India,Sathanur Dam,Tamil Nadu,1958,78.851593,12.182404
India,Sathiyar,Tamil Nadu,1965,78.110732,10.049496
India,Shanmuganadhi Dam,Tamil Nadu,2004,77.272481,9.62034
India,Sholayar Dam,Tamil Nadu,1971,76.873207,10.303402
India,Shoolagiri Chinnar Dam,Tamil Nadu,1986,77.995386,12.670289
India,Siddhamalli Dam,Tamil Nadu,1987,79.529904,11.121422
India,Thirumurthi Dam,Tamil Nadu,1967,77.043473,10.410535
India,Thumblahalli Dam,Tamil Nadu,1983,78.211811,12.304039
India,Uppar( Erode) Dam,Tamil Nadu,1968,77.372467,10.766146
India,Upper Kodayar Dam,Tamil Nadu,1972,77.312481,8.531689
India,Vadakku Paichaiyar Dam,Tamil Nadu,2003,77.513624,8.686654
India,Vaniar Dam,Tamil Nadu,1985,78.362843,11.922029
India,Varadhamanadhi Dam,Tamil Nadu,1978,77.685783,10.134728
India,Varattar Dam,Tamil Nadu,2005,78.473858,12.053001
India,Vattamalaikarai Odai Dam,Tamil Nadu,1978,77.644086,10.904893
India,Vembakottai Dam,Tamil Nadu,1985,77.597842,9.32802
India,Vidur Dam,Tamil Nadu,1959,79.589526,12.126841
India,Willington Dam,Tamil Nadu,1923,79.121866,11.359945
India,Ahraura Dam,Uttar Pradesh,1955,83.033461,25.032199
India,Arjun Dam,Uttar Pradesh,1957,79.713717,25.443168
India,Bhainsora Dam,Uttar Pradesh,1926,83.07517,24.684403
India,Chandrawal Dam,Uttar Pradesh,1973,79.805501,25.546373
India,Dongia Dam,Uttar Pradesh,1918,83.058057,24.886112
India,Govind Sagar Dam,Uttar Pradesh,1953,78.398314,24.693686
India,Gunta Dam,Uttar Pradesh,2003,81.091244,25.163444
India,Jamini Dam,Uttar Pradesh,1973,78.664035,24.490938
India,Kabrai Dam,Uttar Pradesh,1955,79.845307,25.307499
India,Keolari Dam,Uttar Pradesh,1966,79.479244,25.4421
India,Lachura Dam,Uttar Pradesh,1910,79.13585,25.263813
India,Matatila Dam,Uttar Pradesh,1958,78.372067,25.101357
India,Maudaha (Swami Brahma Nand ) Dam,Uttar Pradesh,2003,79.805501,25.546373
India,Nagwa Dam,Uttar Pradesh,1950,83.103934,24.641016
India,Obra Dam,Uttar Pradesh,1970,82.968779,24.440737
India,Ohen Dam,Uttar Pradesh,1961,81.091244,25.163444
India,Rajghat Dam,Uttar Pradesh,2000,78.231411,24.764308
India,Rihand Dam,Uttar Pradesh,1962,83.008354,24.204133
India,Rohini Dam,Uttar Pradesh,1983,78.664035,24.490938
India,Sajnam Dam,Uttar Pradesh,1990,78.664035,24.490938
India,Sarda Sagar Dam,Uttar Pradesh,1962,80.022817,28.922974
India,Urmil Dam,Uttar Pradesh,1994,79.813304,25.317408
India,Golamarajore Dam,West Bengal,1989,86.383096,23.33319
India,Paraga Irri. Scheme Dam,West Bengal,1979,85.984194,23.364846
India,Saharajore Irri. Scheme Dam,West Bengal,1978,87.134362,23.465581
India,Upper Dam: PPSP,West Bengal,0,86.091507,23.192991
India,Bazarthathnur Dam,Telangana,2004,78.454692,19.44228
India,"Danpakanicheru, Allapur/ Dantakani Cheruvu Dam",Telangana,0,77.897509,17.146182
India,Gandipally Dam,Telangana,0,79.211353,18.03897
India,Jutpally Weir/Jutepally Dam,Telangana,1966,77.592526,17.189529
India,Kakarvani Dam,Telangana,0,77.739218,17.159593
India,Kotipally Vagu Dam,Telangana,1967,77.739349,17.388215
India,Krishnasamudram Dam,Telangana,1963,77.684052,16.474884
India,"Kuppakanti , Kuppakal(V) Dam",Telangana,1999,78.441918,18.714888
India,Lankasagar Dam,Telangana,1968,80.795669,17.148758
India,"Large , Husnabad Dam",Telangana,0,77.669933,17.042851
